,link,moviename,vote_average,vote_count,img,director,scriptwriter,actors,place,language,secName,types,long,years,overview
1044,https://movie.douban.com/subject/26176481/,小马宝莉大电影 My Little Pony: The Movie,6.8,2919,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2512418397.jpg,杰森·西森,莫汉·麦卡锡,乌佐·阿杜巴, 美国 / 加拿大, 英语, 彩虹小马大电影 / 我的小马驹大电影,"['喜剧', '动画', '歌舞', '冒险']",99,2018,一股新黑暗势力威胁到小马谷，六位小伙伴紫悦、苹果嘉儿、云宝、碧琪、柔柔和珍奇离开小马国踏上难忘之旅，在旅途中他们结交新朋友，遇到刺激的挑战，必须通过友谊的魔力拯救自己的家园。
1045,https://movie.douban.com/subject/30268746/,LoveLive!Sunshine!! 剧场版 ラブライブ！サンシャイン!!The School Idol Movie Over The Rainbow,7.6,220,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2542697666.jpg,酒井和男 ,花田十辉,伊波杏树, 日本, 日语, LoveLive!Sunshine!! 剧场版 The School Idol Movie Over the Rainbow,"['动作', '动画', '音乐', '歌舞']",100,2019,大ヒットアニメ「ラブライブ！」プロジェクトの新作として2016年7～9月に第1期、17年10～12月に第2期が放送され、作品から生まれたアイドルユニット「Aqours（アクア）」も人気を集めている「ラブライブ！サンシャイン!!」の劇場版。静岡県沼津市を舞台に、私立浦の星女学院に通い、スクールアイドル「Aqours」として成長していく9人の少女たちの姿を描いたテレビシリーズに続く、完全新作ストーリーが描かれる。スクールアイドルの祭典「ラブライブ！」で優勝を果たした高海千歌ら「Aqours」だったが、新たな学校への編入の準備を進める2年生や1年生に、想定外のトラブルが発生。さらに、卒業旅行に向かった3年生と連絡が行方不明になってしまい……。
1046,https://movie.douban.com/subject/1301648/,柳媚花娇 Les Demoiselles de Rochefort,8,2265,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2198482166.jpg,雅克·德米,雅克·德米,凯瑟琳·德纳芙, 法国, 法语 / 英语, 洛城故事 / 罗塞福的姑娘 / 罗港姑娘 / The Young Girls of Rochefort,"['剧情', '喜剧', '歌舞']",120,1967,迪芬（凯瑟琳·德纳芙 Catherine Deneuve 饰）和苏兰（弗朗索瓦·朵列 Françoise Dorléac 饰）是相依为命的两姐妹，她们一个红发，一个金发，一个擅长曼妙的舞蹈，一个拥有天籁的歌喉。夏日嘉年华将近，在逐渐热烈的气氛中，迪芬和苏兰也在嘉年华中有着各自的任务。
1048,https://movie.douban.com/subject/1307015/,大路,7.8,1988,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2181531740.jpg,孙瑜,孙瑜,金焰, 中国大陆, 无声, The Big Road,"['剧情', '喜剧', '歌舞', '战争']",104,1934,二十年前，金哥一家三口从闹饥荒的村子里逃出来，母亲给他留下了“向前找路”的信念。二十年后，金哥（金焰 饰）长大成为一个生性乐观、不怕艰难的青年，他在城市里做工结识了五个青年——刚强的老张（张翼 饰），聪明的郑君（郑君里 饰），粗笨的章大，有志气的小罗（罗朋 饰），千灵百 怪的韩小六子（韩兰根 饰）。因为受到欺侮剥削，六人决定另谋生计，去修筑一条重要的军用公路。在村口的饭馆里，他们认识了两个美丽的女子——丁香（陈燕燕 饰）和茉莉（黎莉莉 饰），几个年青男女日渐结下了深厚的友谊。
1050,https://movie.douban.com/subject/1301118/,柠檬可乐 檸檬可樂,7.1,3693,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2164227646.jpg,蔡继光,高志森,张国荣, 中国香港, 粤语 / 英语 / 汉语普通话, Ning mung hoh lok / Teenage Dreamers,"['剧情', '喜剧', '爱情', '歌舞']",86,1982,"这部表现青少年学生生活和爱情的影片，情节平淡，但却细腻地刻划了青少年成长期间的心理变化历程。剧情主要讲述婷婷、肥班、大丧及露露为中四班的同学，合称“四人帮""。四个性格独特的女生，各有各不同的浪漫故事：婷婷在课余演出《罗密欧与朱丽叶》时与扮演罗密欧的男生相识并相恋；出身贫寒的露露为获得物质享受到色情场所陪酒，后又爱上留美回来的年轻教师……"
1052,https://movie.douban.com/subject/1418519/,铁拳男人 Cinderella Man,8.7,39477,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p456421395.jpg,朗·霍华德,克里夫·霍林斯沃思,罗素·克劳, 美国, 英语, 击动深情 / 最后一击 / 拳王之路 / 拳击手,"['剧情', '家庭', '传记', '运动']",144,2005,布洛克（罗素·克劳 Russell Crowe 饰）除了是一名过气的拳击手，还是三个孩子的父亲。当他的拳击生涯走下坡路后，紧接着而来的是生活的拮据和入不敷出的家庭状况。幸好有贤惠美丽的妻子梅（芮妮·齐薇格 Renée Zellweger 饰）理解支持，她的从不埋怨和勤劳持家，令这个家庭不至于毫无生机。布洛克放下自尊去排队领取救济金，却挡不住严冬的即将来临，家里食物短缺，生存问题迫在眉睫。
1054,https://movie.douban.com/subject/3154003/,天佑鲍比 Prayers for Bobby,8.9,39283,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1662271271.jpg,拉塞尔·穆卡希,凯蒂·福特,西格妮·韦弗, 美国, 英语, 为鲍比的祈祷 / 为巴比祈祷,"['剧情', '同性', '传记']",90,2009,本片根据真人真事改编。Bobby（瑞恩·凯利 Ryan Kelley 饰）是一个善良、虔诚的少年，有爱他的家人。但在他向家人坦白自己的性倾向后一切改变了。母亲Mary（西格妮·韦弗 Sigourney Weaver 饰）认为同性恋会下地狱的训诫，想尽办法矫正儿子。而Bobby的痛苦与日俱增。在满20岁生日前Bobby认识了开朗青年David，可Mary拒绝接受，并以有一个同性恋儿子为耻。Bobby伤心的离开家最后选择死亡来结束内心的折磨。他的死彻底唤醒了家人，尤其是Mary，她在无尽的悔恨中开始接触同性恋人群，参加PFLAG小组，与神职人员探讨圣经解释。在翻阅儿子的日记后，她开始直面自己认同儿子。失去儿子的母亲在倾盆大雨中失声痛哭，雨水和泪水将固执、偏见和不理解洗刷得一干二净。Mary此后将毕生投入到同志维权事业中，帮助那些和Bobby一样的少年。
1055,https://movie.douban.com/subject/1296223/,伊丽莎白 Elizabeth,7.7,28182,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p880919713.jpg,谢卡尔·卡普尔,迈克尔·赫斯特,凯特·布兰切特, 英国, 英语 / 法语, 伊莉莎白 / 传奇女王依利莎伯,"['剧情', '爱情', '传记', '历史']",124,1998,本片荣获最佳影片、最佳导演、最佳女主角、最佳造型化妆奖等各项荣誉。
1056,https://movie.douban.com/subject/25850443/,史蒂夫·乔布斯 Steve Jobs,7.2,42715,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2264942503.jpg,丹尼·博伊尔,艾伦·索金,迈克尔·法斯宾德, 英国 / 美国, 英语, 时代教主：乔布斯(港) / 史帝夫贾伯斯(台) / 乔布斯 / Jobs,"['剧情', '传记']",122,2015,影片将取材于沃特·艾萨克森撰写的乔布斯生前唯一授权的传记，本片将不同于传统传记电影，由三段故事组成。索尔金的剧本会聚焦乔布斯生前三件关键性产品的发布时刻——1984年第一台Mac电脑的问世、乔布斯离开苹果后创立的NeXT电脑公司和1998年苹果首次推出的iMac。
1061,https://movie.douban.com/subject/3073158/,铁娘子：坚固柔情 The Iron Lady,7.6,64264,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1223336524.jpg,菲利达·劳埃德,艾比·摩根,梅丽尔·斯特里普, 英国 / 法国, 英语, 铁娘子 / 铁娘子：戴卓尔夫人传(港) / 铁娘子撒切尔 / 撒切尔夫人,"['剧情', '传记', '历史']",105,2013,耄耋之年的撒切尔夫人（梅丽尔•斯特里普 Meryl Streep 饰）罹患老年痴呆症，时常在幻觉和回忆中切换。她感觉深爱的丈夫一直在身边陪伴，其实后者早已亡故。她作为杂货店的女儿，因为出身贫寒，时常饱受世人的白眼。然而，在聆听了保守党的演讲后，她坚定了自己的政治信仰，并以优异成绩考入牛津大学，虽然在一次议员选举中落败，但是她却收获了真挚的爱情与他相伴，坚定了自己从政的人生道路。从此，她逐渐走到了保守党魁的位置。终于，保守党在选举中大胜，而她也成为了英国历史上第一位女首相，组建了自己的内阁政府。面对纷繁复杂的国际国内局势，她力主的自由市场政策也饱受非议，但是她用过人的智慧和超强的忍耐力，战胜了左辅右弼众叛亲离的局面，凭一己之力拯救了英国经济，捍卫了领土主权，被世人称作铁娘子……
1062,https://movie.douban.com/subject/1866264/,女王 The Queen,7.7,67219,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p664458467.jpg,斯蒂芬·弗雷斯,皮特·摩根,海伦·米伦, 英国 / 法国 / 意大利, 英语 / 法语 / 德语, 英女皇(港) / 黛妃与女皇(台),"['剧情', '传记']",103,2006,1997年，戴安娜王妃车祸身亡，举国悲痛欲绝，但是英国王室人员却对此采取了逃避疏离的态度。这种漠不关心激怒了很多英国民众。民众反王室的情绪相当高涨，紧急形势让王室陷入了严重的危机。但是，英王伊丽沙白（海伦•米伦Helen Mirren 饰）并没有出来稳定民心，而是携家人躲到了度假行宫。托尼•布莱尔（麦克•辛 Michael Sheen 饰）此时刚出任首相，面对此刻棘手的情势，必须尽快找到平衡各方利益的措施，让王室摆脱信任危机，女王重新修好与国民的关系，而自己也在当中树立权威。
1063,https://movie.douban.com/subject/6781971/,萧红,6.5,12793,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1883474982.jpg,霍建起,思芜,宋佳, 中国大陆, 汉语普通话, Falling Flowers,"['剧情', '传记']",120,2013,1942年，病中的女作家萧红（宋佳 饰）困在了日军炮火下的香港，年轻的东北作家骆宾基（张博 饰）陪在她的身边，萧红向骆宾基讲述了她10年来颠沛流离的写作生涯，以及她和作家萧军（黄觉 饰）、端木蕻良（王仁君 饰）之间的两段不寻常的感情，特别是她与萧军难以忘怀的感情经历。这个生逢战乱，历尽坎坷，向往爱情，充满魅力的女作家深深打动了骆宾基，但此时的萧红已经病入膏肓。骆宾基和外出归来的端木蕻良把萧红送进医院，陪伴她度过了生命中最后的时光……
1064,https://movie.douban.com/subject/1298366/,斯巴达克斯 Spartacus,8,16369,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2573968464.jpg,斯坦利·库布里克,达尔顿·特朗勃,柯克·道格拉斯, 美国, 英语, 风云群英会(港) / 万夫莫敌(台) / 斯巴达克思,"['剧情', '动作', '传记', '历史', '冒险']",184,1960,公元前73年，来自古罗马利比亚省的奴隶斯巴达克斯（柯克•道格拉斯 Kirk Douglas 饰）在加普亚格斗学校中爱上了女奴瓦瑞妮娅（琼•西蒙斯 Jean Simmons 饰）。同年，格斗学校的奴隶在斯巴达克斯带领下发动起义，获得自由，随后斯巴达克斯与瓦瑞妮娅团聚，结为夫妇。起义震惊了罗马的统治集团，激化了元老院中贵族派和平民派的矛盾。贵族将领克拉苏（劳伦斯•奥利维尔 Laurence Olivier 饰）乘机击败平民派首领格拉古（查尔斯•劳顿 Charles Laughton 饰），篡夺了首席执政官的权力，实行独裁。格拉古为了打击克拉苏，打算私下放走奴隶大军；克拉苏却重金收买了海盗，并召回在国外作战的两支大军。斯巴达克斯起义军三面受敌，寡不抵众，数万奴隶战死，他与妻子和六千幸存战友均被克拉苏所俘。在最后的关头，由于格拉古的帮助，情况又发生了变化。
1066,https://movie.douban.com/subject/25986654/,少帅,7.4,18331,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2296925694.jpg,张黎,江奇涛,文章, 中国大陆, 汉语普通话, 张学良 / Young Marshal,"['剧情', '传记', '历史']", 40分钟,2015,大雪纷飞的严冬，一辆马车载着张学良及姐弟首芳、学铭从老家来到奉天。他们一身縗絰，而父亲张作霖（李雪健 饰）则踌躇满志，正准备做一番大事业。少年时代的小六子耿直鲁莽，他敢于顶撞父亲宠爱的姨太太，也不服管教，而那位婀娜的表嫂则在他心中种下一粒情种。长大后，张学良（文章 饰）有着一般纨绔子弟的豪夸，同时也具备将门虎子的特性。在风起云涌的年代，张作霖作为一方霸主周旋在冯德麟、汤玉麟、中央军阀乃至日本人之间，他从草莽登坛拜相，荣耀至极时灰飞烟灭。而被冠以少帅名头的张学良，他的一生有于凤至（宋佳 饰）、赵四（张歆怡 饰）等红颜美人装点，亦有家国仇恨的重任跟随毕生。
1068,https://movie.douban.com/subject/34835784/,异乡人：上海的芥川龙之介 ストレンジャー～上海の芥川龍之介～,8.6,9509,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2578549324.jpg,加藤拓,芥川龙之介,松田龙平, 日本, 日语, A Stranger in Shanghai,"['剧情', '传记']",73,2019,该剧根据芥川龙之介的《上海游记》改编。影片讲述100多年前，作为《大阪每日新闻》记者的芥川龙之介来到上海的所见所闻。
1070,https://movie.douban.com/subject/1298397/,秦颂,7.6,15919,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p802403853.jpg,周晓文,芦苇,姜文, 中国大陆 / 中国香港, 汉语普通话, The Emperor's Shadow,"['剧情', '历史', '古装']",130,1996,战国末期，战火连绵，攻伐不断，百姓疾苦无人问津。秦国王子嬴政童年时困为赵国人质，好心的燕国女子将其与自己的儿子高渐离一同哺育成人。襄王驾崩，嬴政随使臣赶回秦国登基，两个好友也从此天各一方。
1071,https://movie.douban.com/subject/2208933/,武则天,7.9,14471,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2550746476.jpg,陈家林,张天民,刘晓庆, 中国大陆, 国语, Empress Wu Cheh Tien,"['剧情', '历史', '古装']", 45分钟,1995,大唐盛世，天下初定。唐太宗李世民（鲍国安 饰）偶然宠幸才人武媚娘（刘晓庆 饰），却由此改变了这个女人乃至整个王朝的命运。虽有谶纬之说预言了女主降世，一度致令媚娘失宠，但冥冥中自有注定，何况风情万种、顾盼神飞的佳人让一代龙主如何割舍。无奈外忧内患，谋朝篡位的野心家大有人在，唐太宗在焦虑与杀戮中谢幕。唐高宗李治（陈宝国 饰）继位，自感业寺接回了落发为尼的媚娘。这名千娇百媚的女子，迷倒两代皇帝，同时围绕着至高无上的权力，在朝廷以及后宫掀起了一连串的腥风血雨。
1072,https://movie.douban.com/subject/1438338/,慕尼黑 Munich,7.8,28523,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2504312826.jpg,史蒂文·斯皮尔伯格,托尼·库什纳,艾瑞克·巴纳, 美国 / 加拿大 / 法国, 英语 / 德语 / 法语 / 希伯来语 / 阿拉伯语, 慕尼黑惨案 / 复仇,"['剧情', '惊悚', '历史']",164,2005,这是一部关于政治、复仇的真实的电影。1972年在联邦德国举办的第20届奥运会上，巴勒斯坦的极端恐怖组织“黑色九月”闯进了奥运村绑架了11名以色列运动员，以此要挟以色列释放被关押的该组织成员。
1073,https://movie.douban.com/subject/1949812/,东京审判,7.3,71477,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2119846670.jpg,高群书,唐灏,刘松仁, 中国大陆, 英语 / 日语 / 汉语普通话, 远东国际大审判 / The Tokyo Trial,"['剧情', '历史', '战争', '犯罪']",111,2006,1946年，远东国际军事法庭在东京审判日本战犯，当时法庭由11个国家的11名法官组成，受中国国民政府的委任，以梅汝璈（刘松仁 饰）为首的中国法官在3月20日飞抵东京。《大公报》记者肖南（朱孝天 饰）负责远东国际军事法庭的全程跟踪报道，战前相爱的恋人和田芳子（林熙蕾 饰）与他相 会。在宴会上，肖南目睹了梅汝璈的激动和欢欣，却预感到此行必定多艰难。
1074,https://movie.douban.com/subject/3026559/,登月第一人 First Man,7.7,39692,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2532776305.jpg,达米恩·查泽雷,乔希·辛格,瑞恩·高斯林, 美国 / 日本, 英语, 第一人 / 登月先锋(台) / 爱月之人(豆友译名),"['剧情', '传记', '历史']",141,2018,影片将聚焦美国传奇宇航员尼尔·阿姆斯特朗的生平，重点讲述他在1961-1969年间成为人类历史上第一个登月者的过程，同时也展现出人类在这次史上最危险的宇宙探索征途中所付出的难以想象的国家与个体牺牲。
1075,https://movie.douban.com/subject/1316511/,我的1919,8.3,19287,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2461241975.jpg,黄健中,黄丹,陈道明, 中国大陆, 英语 / 法语 / 汉语普通话, My 1919 / 我的一九一九,"['剧情', '传记', '历史']",98,1999,1919年，随着第一次世界大战结束，被战火蹂躏的欧洲尚未恢复元气，旨在解决战争遗留问题和奠定和平基础的巴黎和会准备召开，中国作为战胜国之一，派出了时任驻美公使、全权代表顾维钧（陈道明 饰）等五人组成的代表团参加和会。然而在欧美各国以及日本等列强意欲重新划分势力范围的大环境下，中国代表团人数遭到削减、德国在山东的利益眼看也要落入日本之手。顾维钧在会议上慷慨陈词，驳斥日方无理要求，然而公理在利益面前显得多么脆弱。顾维钧好友肖克俭（何政军 饰）之妻梅（许晴 饰）专程赶赴巴黎，寻找投身爱国工人运动的克俭。克俭在法国的活动、以及国内浩大的群众呼声令和会中的顾维钧等感受到责任重大。
1076,https://movie.douban.com/subject/1305182/,红河谷,7.7,43909,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2327433041.jpg,冯小宁,冯小宁,宁静, 中国大陆, 英语 / 汉语普通话, Red River Valley / A Tale of Sacred Mountain,"['剧情', '爱情', '历史', '战争']",115,1999,一个汉人男子（邵兵饰）救下了被乡民准备供奉给雨神的女子（应真饰），两个人一起流落到了一个藏族部落，开始了他们新的生活。在这里，他们认识了美丽的藏族公主（宁静饰）。后来，英国探险队在雪山遇险，琼斯（尼克饰）和罗克曼（波尔饰）也被藏民救下，留在西藏修养。在这段时间的相处中，他们跨越了民族和肤色，培养除了深厚的感情。不久，伤养好后，英国人也离开了。
1077,https://movie.douban.com/subject/1299248/,镜子 Зеркало,9,17008,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2327630533.jpg,安德烈·塔可夫斯基,亚历山大·米沙林,玛格丽特·捷列霍娃, 苏联, 俄语 / 西班牙语, 写真 / Zerkalo / The Mirror,"['剧情', '传记', '历史', '战争']",108,1975,本片是导演安德烈·塔科夫斯基（Andrei Tarkovsky）的一部自传体电影。幼年的塔科夫斯基随着母亲（玛格瑞塔·泰瑞柯娃 Margarita Terekhova 饰）去亲戚家借钱，他独自在一个陌生的房间里发现了一面镜子，并通过镜子审视自己，在巴赫的音乐中，塔可夫斯基的回忆慢慢带出了一系列的事件：电视上在播报一个口吃的年轻人通过催眠治痊了自己；一个被家庭忽视的妻子遇上一位迷路的乡村医生，两人之间产生若即若离的关系；一个未曾露面的叙述者与前妻在争吵；一个早熟的年轻人备受军事指导员的呵责。这些毫无关联的片段式回忆通过镜子串联起来，展现了导演对时间、历史、生活、土地、梦境等意象的哲学思考。
1079,https://movie.douban.com/subject/26842687/,那年那兔那些事  第三季,8.9,7808,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2578732265.jpg,十一,周帆,山新, 中国大陆, 汉语普通话, 那年那兔那些事儿 第三季,"['动画', '历史', '战争']", 9分钟,2016,本片讲述了一群兔子由于被封锁而与很多第三世界的河马作伴，在基乐永生与喧哗上等的冷战中，夹缝中求生存。并重新回到世界舞台，与鹰酱毛熊重修旧好的故事。
1082,https://movie.douban.com/subject/26616719/,弗兰兹 Frantz,8.3,25171,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2383307897.jpg,弗朗索瓦·欧容,弗朗索瓦·欧容,皮埃尔·尼内, 法国 / 德国, 法语 / 德语, 爱的替身(港) / 双面法兰兹(台),"['剧情', '爱情', '历史', '战争']",113,2016,法国导演弗朗索瓦·欧容在沉寂两年后，终于带着皮埃尔·尼内、葆拉·贝尔主演的《弗兰兹》杀回影坛。影片将以一战后的法国为背景，聚焦贝尔饰演的德国女人正因未婚夫的惨死而悲痛欲绝，尼内饰演的神秘法国男子却悄然出现，默默为其未婚夫墓碑致哀、献花，两人也就此揭开一段匪夷所思的往事。
1083,https://movie.douban.com/subject/30353579/,品行不端 Misbehaviour,6.8,199,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2577934795.jpg,菲莉帕·洛索普,盖比·奇亚普,凯拉·奈特莉, 英国 / 法国, 英语, 逆权选美(港) / 爱美奖行动(台),"['剧情', '历史']",106,2020,讲述1970年世界小姐选美比赛是全球亿万观众瞩目的国际盛事，一个新组成的女权组织认为选美是贬低女性，因此极力反对，更于比赛期间在众目睽睽下冲上舞台，扰乱和阻碍比赛进行。虽然她们立即就被逐离场，而比赛亦继续进行，但更触动观众神经的一幕却随即上演：当晚夺冠的佳丽竟然不是大热的瑞典小姐，而是来自西印度群岛岛国格林纳达的Jennifer Hosten，以黑马之姿成为史上首位获胜的黑人女性。就在短短一小时内，全球观众亲眼目睹父权主义被公然挑战，西方审美观亦被全然颠覆，一场选美翻起千重浪，亦为女权运动打下漂亮的一仗。
1085,https://movie.douban.com/subject/4202204/,王的盛宴,5.5,67060,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1774799364.jpg,陆川,陆川,刘烨, 中国大陆, 汉语普通话, 鸿门宴 / The Last Supper,"['历史', '古装']",109,2012,两千年前的中国，秦王暴政，诸侯起义。血雨腥风的战场之外，散落着建立在密林深处的城邦。项羽（吴彦祖 饰）和刘邦（刘烨 饰），两个反对秦暴政的起义领袖，带领各自的势力，为自由与安乐一路厮杀，同时也在向那座象征着无上权力与无限财富的王朝核心——秦王宫步步逼近。历史的过程总是曲折而模糊的，结果却只有一个：刚烈而冲动的霸王项羽在“鸿门宴”上错失了杀掉刘邦的机会，只能将一腔热血洒向乌江，与自己深爱的女人虞姬（何杜娟 饰）含泪诀别。刘邦和他的吕后（秦岚 饰），他的谋臣韩信（张震 饰）、张良（奇道 饰）、萧何（沙溢 饰）们，则忍辱抗击到最后，成为了辉煌宫殿最终的主人。在那座奢华的大房子里，君临天下的刘邦仿佛早已忘记了和曾经的盟友并肩战斗的岁月，甚至渐渐开始对身边的兄弟们满腹狐疑。另一段杀戮，由此开始在森森耸立的帝国高墙内，无声蔓延……
1086,https://movie.douban.com/subject/6965622/,悬崖,8.4,19123,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1355529574.jpg,刘进,全勇先,张嘉译, 中国大陆, 汉语普通话, The Brink,"['剧情', '悬疑', '历史', '战争']", 45分钟,2012,上世纪30年代末，古老的中华大地正经受着最为苦难的时刻。外有日寇铁蹄进犯，内有不同派别势力的斗争碾压，战火连绵，生灵涂炭。为了获取重要的情报，共产党方面派出周乙（张嘉译 饰）和顾秋妍（宋佳 饰）假扮夫妻，潜入哈尔滨的警察厅特务科。周乙被任命为特别行动队队长，但他的真实身份一直受到高科长（程煜 饰）的怀疑。
1087,https://movie.douban.com/subject/20515070/,军中乐园 軍中樂園,7.3,52878,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2244406291.jpg,钮承泽,曾莉婷,阮经天, 中国台湾 / 中国大陆, 汉语普通话, Paradise in Service,"['剧情', '爱情', '历史']",133,2014,海龙菜鸟小宝（阮经天 饰）来到海天一色的金门，欢迎他的却是魔鬼士官长老张（陈建斌 饰）带来的铁血磨练。惨遭退训后，他被分发到有“军中乐园”之称的特约茶室，却在这里遇到了新训中心的好友华兴（王柏杰 饰），也发现了老张对阿娇（陈意涵 饰）情有独钟的秘密，坚守忠贞的他这时也被侍应生妮妮（万茜 饰）吸引，展开了一段幽微的情愫……
1089,https://movie.douban.com/subject/10566537/,火蓝刀锋,8.3,12311,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2344816539.jpg,张国庆,冯骥,杨志刚, 中国大陆, 汉语普通话, Fire Blue Blade,"['剧情', '动作', '悬疑', '战争']", 45分钟,2012,本片讲述蒋小鱼（杨志刚饰）、鲁炎（郑凯饰）、张冲（赫子铭饰）和乌云（刘思言饰）等新兵被特招进入海军陆战队后，经过几年的磨砺，渐渐树立起“为祖国的大海流尽最后一滴血”的信仰，蜕变成为新一代优秀海军战士的励志大戏。归国后的蒋小鱼组建龙鲨中队，我军的战斗力与日俱增。在与国际海盗殊死搏斗的危险任务中，成功地歼灭了海盗，完成了“把最后一滴血流入祖国的大海”的誓言。草根渔民蒋小鱼从“忽悠王”到“大英雄”的蜕变，成为影片的一大亮点，可圈可点。老兵柳小山、向羽等人对老兵形象的演绎也是真实感人，成为本片的“催泪弹”。
1090,https://movie.douban.com/subject/1307463/,太阳泪 Tears of the Sun,7.3,33090,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1130373223.jpg,安东尼·福奎阿,Alex Lasker,布鲁斯·威利斯, 美国, 英语, 猎日风暴 / 战鹰一号 / 英雄泪 / 太阳之泪,"['剧情', '动作', '惊悚', '战争']",121,2003,美国海军下属“海豹”特种突击队队长沃特斯（布鲁斯·威利斯 Bruce Willis 饰）带领一支小分队前往非洲密林执行命令：把在当地进行紧急医护工作的莱娜医生（莫妮卡·贝鲁齐 Monica Bellucci 饰）营救出来。小分队很快找到了莱娜医生，但在最后关头莱娜医生提出要把这里的70个难民一起转移的要求，否则自己也不会离开。沃特斯犯难了，非洲原始丛林天险众多，而且有剧毒莫测的野生动物，小分队人数不够，如何带着70个老弱病残逃离？然而人道主义最终打了胜仗，这支小分队在前有丛林、后有追兵的情况下带领这浩浩荡荡几十人开始了转移的道路，一个接一个的士兵倒下，生命的价值在这里人人平等。
1091,https://movie.douban.com/subject/1292206/,地下 Подземље,9.2,37725,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1833776334.jpg,埃米尔·库斯图里卡,杜尚·科瓦切维奇,米基·马诺伊洛维奇, 南斯拉夫/法国/德国/保加利亚/捷克/匈牙利/英国/美国, 塞尔维亚语 / 德语 / 法语 / 英语 / 俄语, 没有天空的都市 / 地下社会 / Underground,"['剧情', '战争']",170,1995,影片通过三位主人公——知识分子和投机商马高、他的朋友黑仔、他们共同的爱人娜塔莉——传奇般的人生展现了导演对南斯拉夫这个民族的理解与复杂情感。
1092,https://movie.douban.com/subject/27009827/,杀戮部队 The Kill Team,6.2,1956,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2565570161.jpg,丹·克劳斯 ,丹·克劳斯 ,亚历山大·斯卡斯加德, 美国 / 西班牙, 英语, 杀戮小队,"['剧情', '战争']",87,2019,丹·克劳斯执导，基于他导演的同名纪录片，讲述美国入侵阿富汗期间，一名年轻士兵Adam目睹自己队上的其他新兵杀害无辜平民，考虑将他们报告给上级。而这支全副武装、越来越暴力的小队，也开始怀疑自己的队伍中有人背叛了他们。斯卡斯加德饰演的中士强迫Adam杀死平民，不然就杀死他。
1094,https://movie.douban.com/subject/1302050/,广岛之恋 Hiroshima mon amour,7.8,28349,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2356864113.jpg,阿伦·雷乃,玛格丽特·杜拉斯,埃玛妞·丽娃, 法国 / 日本, 法语 / 日语 / 英语," 广岛吾爱 / Hiroshima, My Love / 二十四時間の情事","['剧情', '爱情', '战争']",90,1959,1957年，法国女演员（埃曼纽尔•莉娃）来到日本广岛拍摄一部宣传和平的电影时，邂逅当地的建筑工程师（冈田英次），两人在短暂时间内忘记各自的有夫之妇、有妇之夫身份，产生忘我恋情。
1095,https://movie.douban.com/subject/30267284/,阿基米德大战 アルキメデスの大戦,7.5,6979,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2556860883.jpg,山崎贵,三田纪房,菅田将晖, 日本, 日语, 阿基米德的战争 / The Great War of Archimedes,"['剧情', '战争']",130,2019,三田纪房人气漫画<阿基米德大战>将拍摄真人电影，山崎贵导演，菅田将晖主演。
1096,https://movie.douban.com/subject/1433556/,欢迎来到东莫村 웰컴 투 동막골,8.2,48959,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1171939157.jpg,朴光铉,张镇,申河均, 韩国, 英语 / 韩语, 欢迎来到东幕谷 / 欢迎来到东莫谷 / Welcome to Dongmakgol,"['剧情', '喜剧', '战争']",133,2005,朝鲜战争期间，在江原道附近一个叫东莫村的偏僻小山村。那里的人们与外界隔绝，过着自给自足的生活，他们竟不知外面有发生战争。
